Locus_name,Model,Run_time
UCE-4550,Mixture,340.1111
UCE-1017,Single,899.794208
UCE-1017,Mixture,1657.002
UCE-5912,Single,277.308861
UCE-5912,Mixture,1467.391
UCE-6907,Single,32.411517
UCE-6907,Mixture,102.9955
UCE-4578,Single,179.966456
UCE-4578,Mixture,383.6876
UCE-1600,Single,314.750229
UCE-1600,Mixture,462.3138
UCE-2125,Single,69.901534
UCE-2125,Mixture,140.2154
UCE-6424,Single,197.182771
UCE-6424,Mixture,287.13
UCE-3131,Single,23.846025
UCE-3131,Mixture,121.9557
UCE-1641,Single,384.458113
UCE-1641,Mixture,503.3177
UCE-3234,Single,400.434653
UCE-3234,Mixture,470.0893
UCE-5980,Single,520.497213
UCE-5980,Mixture,849.326
UCE-7269,Single,192.774959
UCE-7269,Mixture,576.8645
UCE-381,Single,992.454098
UCE-381,Mixture,1400.411
UCE-7653,Single,905.837337
UCE-7653,Mixture,457.9607
UCE-6371,Single,82.575013
UCE-6371,Mixture,189.4004
UCE-6923,Single,52.981465
UCE-6923,Mixture,52.10839
UCE-6987,Single,383.769697
UCE-6987,Mixture,540.9928
UCE-8026,Single,1703.154064
UCE-8026,Mixture,698.0442
UCE-7313,Single,41.053297
UCE-7313,Mixture,146.6466
UCE-4354,Single,436.012322
UCE-4354,Mixture,729.4674
UCE-3166,Single,16.32856
UCE-3166,Mixture,62.16429
UCE-2472,Single,844.98664
UCE-2472,Mixture,1535.859
UCE-527,Single,958.57729
UCE-527,Mixture,935.1065
UCE-3039,Single,9.115126
UCE-3039,Mixture,20.60718
UCE-7789,Single,676.820364
UCE-7789,Mixture,1936.421
UCE-2941,Single,296.594818
UCE-2941,Mixture,334.7402
UCE-6076,Single,70.168435
UCE-6076,Mixture,152.748
UCE-7999,Single,899.208812
UCE-7999,Mixture,1598.548
UCE-2409,Single,121.326305
UCE-2409,Mixture,1062.375
UCE-5008,Single,346.461752
UCE-5008,Mixture,1510.193
UCE-6367,Single,121.613879
UCE-6367,Mixture,210.4046
UCE-2620,Single,85.563237
UCE-2620,Mixture,139.4194
UCE-4770,Single,187.852486
UCE-4770,Mixture,551.68
UCE-1127,Single,372.651823
UCE-1127,Mixture,198.2964
UCE-5024,Single,302.862835
UCE-5024,Mixture,814.8867
UCE-6843,Single,21.134656
UCE-6843,Mixture,113.638
UCE-5240,Single,588.900398
UCE-5240,Mixture,837.9779
UCE-2710,Single,7.12157
UCE-2710,Mixture,24.1567
UCE-6206,Single,12.867997
UCE-6206,Mixture,98.45977
UCE-1492,Single,728.975694
UCE-1492,Mixture,435.9692
UCE-7122,Single,627.662601
UCE-7122,Mixture,688.7207
UCE-7841,Single,865.496845
UCE-7841,Mixture,517.4189
UCE-1747,Single,509.510431
UCE-1747,Mixture,784.8601
UCE-1598,Single,1514.711963
UCE-1598,Mixture,1547.791
UCE-4757,Single,204.940746
UCE-4757,Mixture,572.4453
UCE-4013,Single,569.835592
UCE-4013,Mixture,609.1519
UCE-6975,Single,30.65051
UCE-6975,Mixture,99.13223
UCE-8005,Single,552.193885
UCE-8005,Mixture,678.2302
UCE-4187,Single,219.085952
UCE-4187,Mixture,315.5618
UCE-7843,Single,596.860857
UCE-7843,Mixture,2335.327
UCE-645,Single,283.134242
UCE-645,Mixture,806.4424
UCE-3856,Single,108.718845
UCE-3856,Mixture,625.5541
UCE-3430,Single,157.533155
UCE-3430,Mixture,370.4255
UCE-1155,Single,144.539917
UCE-1155,Mixture,405.7128
UCE-1759,Single,263.398868
UCE-1759,Mixture,1268.252
UCE-7511,Single,1576.873188
UCE-7511,Mixture,1210.825
UCE-4377,Single,86.112641
UCE-4377,Mixture,298.8924
UCE-3331,Single,260.520157
UCE-3331,Mixture,1108.123
UCE-991,Single,759.049792
UCE-991,Mixture,936.3843
UCE-1753,Single,480.816585
UCE-1753,Mixture,938.7979
UCE-6249,Single,1152.769345
UCE-6249,Mixture,553.3004
UCE-1781,Single,297.029381
UCE-1781,Mixture,671.031
UCE-2784,Single,9.087036
UCE-2784,Mixture,16.63968
UCE-299,Single,178.423059
UCE-299,Mixture,503.161
UCE-2773,Single,7.840396
UCE-2773,Mixture,50.07289
UCE-3981,Single,177.726689
UCE-3981,Mixture,583.9459
UCE-5141,Single,139.07555
UCE-5141,Mixture,540.6368
UCE-412,Single,300.436888
UCE-412,Mixture,457.1337
UCE-4215,Single,281.299784
UCE-4215,Mixture,563.1158
UCE-2183,Single,159.121046
UCE-2183,Mixture,375.8813
UCE-3723,Single,248.697923
UCE-3723,Mixture,377.8636
UCE-5991,Single,145.908073
UCE-5991,Mixture,620.7845
UCE-819,Single,1768.432318
UCE-819,Mixture,1659.329
UCE-4660,Single,12.751482
UCE-4660,Mixture,80.07832
UCE-8031,Single,31.615164
UCE-8031,Mixture,552.9442
UCE-4569,Single,7.38832
UCE-4569,Mixture,71.08516
UCE-5334,Single,1250.878329
UCE-5334,Mixture,1105.72
UCE-753,Single,257.564181
UCE-753,Mixture,605.1823
UCE-4819,Single,392.812997
UCE-4819,Mixture,815.7777
UCE-308,Single,359.820246
UCE-308,Mixture,836.3902
UCE-6240,Single,1093.865047
UCE-6240,Mixture,567.9408
UCE-2308,Single,1229.578485
UCE-2308,Mixture,517.6579
UCE-5108,Single,16.664422
UCE-5108,Mixture,85.68923
UCE-6163,Single,188.20431
UCE-6163,Mixture,365.3818
UCE-7074,Single,193.006148
UCE-7074,Mixture,160.6503
UCE-1458,Single,222.65302
UCE-1458,Mixture,341.6416
UCE-3211,Single,23.944567
UCE-3211,Mixture,136.1028
UCE-7676,Single,766.781233
UCE-7676,Mixture,777.3648
UCE-6981,Single,2080.932868
UCE-6981,Mixture,936.8498
UCE-6797,Single,539.129047
UCE-6797,Mixture,693.365
UCE-1601,Single,1816.666607
UCE-1601,Mixture,697.7027
UCE-518,Single,270.189695
UCE-518,Mixture,929.4857
UCE-3170,Single,27.237771
UCE-3170,Mixture,172.2519
UCE-5645,Single,542.450912
UCE-5645,Mixture,475.4983
UCE-5109,Single,9.117846
UCE-5109,Mixture,114.0066
UCE-3542,Single,547.166143
UCE-3542,Mixture,663.6635
UCE-3277,Single,1741.470564
UCE-3277,Mixture,1132.833
UCE-6274,Single,185.715042
UCE-6274,Mixture,1427.219
UCE-6756,Single,382.115718
UCE-6756,Mixture,717.5405
UCE-2561,Single,248.248426
UCE-2561,Mixture,350.9874
UCE-185,Single,170.515661
UCE-185,Mixture,266.6282
UCE-551,Single,1042.167705
UCE-551,Mixture,706.6993
UCE-5713,Single,53.269618
UCE-5713,Mixture,180.5305
UCE-2005,Single,151.091642
UCE-2005,Mixture,176.1917
UCE-2041,Single,319.563537
UCE-2041,Mixture,454.3085
UCE-3581,Single,24.008628
UCE-3581,Mixture,36.86476
UCE-3607,Single,987.360488
UCE-3607,Mixture,977.471
UCE-5887,Single,19.464867
UCE-5887,Mixture,134.3972
UCE-7004,Single,79.35947
UCE-7004,Mixture,68.72131
UCE-3412,Single,286.721925
UCE-3412,Mixture,1971.059
UCE-75,Single,1432.37408
UCE-75,Mixture,1025.22
UCE-6984,Single,17.356113
UCE-6984,Mixture,130.74
UCE-5597,Single,362.815006
UCE-5597,Mixture,876.9093
UCE-180,Single,88.213818
UCE-180,Mixture,411.275
UCE-2245,Single,69.238532
UCE-2245,Mixture,154.8389
UCE-1010,Single,566.839685
UCE-1010,Mixture,305.8017
UCE-411,Single,296.85561
UCE-411,Mixture,616.4274
UCE-2194,Single,244.514635
UCE-2194,Mixture,486.2105
UCE-4207,Single,283.423192
UCE-4207,Mixture,405.3279
UCE-4442,Single,17.880565
UCE-4442,Mixture,101.0124
UCE-2521,Single,1041.701197
UCE-2521,Mixture,2561.141
UCE-2366,Single,12.723638
UCE-2366,Mixture,41.05373
UCE-3797,Single,181.271246
UCE-3797,Mixture,341.2203
UCE-1083,Single,4.451485
UCE-1083,Mixture,25.39095
UCE-828,Single,630.499001
UCE-828,Mixture,1109.124
UCE-7350,Single,9.878267
UCE-7350,Mixture,44.41105
UCE-6237,Single,356.412046
UCE-6237,Mixture,652.6348
UCE-1677,Single,2156.895915
UCE-1677,Mixture,980.9861
UCE-1309,Single,105.952222
UCE-1309,Mixture,140.8098
UCE-4431,Single,16.068002
UCE-4431,Mixture,137.8094
UCE-4989,Single,56.208546
UCE-4989,Mixture,543.5771
UCE-8041,Single,28.248053
UCE-8041,Mixture,208.2845
UCE-3503,Single,224.609237
UCE-3503,Mixture,607.2221
UCE-7906,Single,268.330883
UCE-7906,Mixture,562.4963
UCE-483,Single,488.245163
UCE-483,Mixture,1439.444
UCE-2033,Single,1033.260104
UCE-2033,Mixture,912.4886
UCE-1434,Single,67.265791
UCE-1434,Mixture,384.6429
UCE-4632,Single,271.835259
UCE-4632,Mixture,450.8072
UCE-6906,Single,494.837121
UCE-6906,Mixture,676.947
UCE-2155,Single,515.790413
UCE-2155,Mixture,1496.835
UCE-54,Single,19.338228
UCE-54,Mixture,90.46838
UCE-1879,Single,342.236721
UCE-1879,Mixture,954.1441
UCE-3936,Single,388.241324
UCE-3936,Mixture,320.6844
UCE-6608,Single,188.247144
UCE-6608,Mixture,346.7117
UCE-1123,Single,3.661242
UCE-1123,Mixture,17.81433
UCE-4960,Single,597.773609
UCE-4960,Mixture,1048.119
UCE-7386,Single,7.982518
UCE-7386,Mixture,66.77093
UCE-6018,Single,19.987856
UCE-6018,Mixture,98.67459
UCE-6881,Single,560.760694
UCE-6881,Mixture,745.309
UCE-2698,Single,217.678575
UCE-2698,Mixture,305.2911
UCE-6527,Single,1019.787964
UCE-6527,Mixture,2539.701
UCE-2506,Single,666.903163
UCE-2506,Mixture,837.2241
UCE-1702,Single,500.571945
UCE-1702,Mixture,940.5538
UCE-7708,Single,450.301203
UCE-7708,Mixture,2507.545
UCE-7504,Single,282.527907
UCE-7504,Mixture,385.2095
UCE-5851,Single,16.82369
UCE-5851,Mixture,119.4685
UCE-294,Single,543.259809
UCE-294,Mixture,473.895
UCE-5934,Single,26.282312
UCE-5934,Mixture,286.4583
UCE-4492,Single,19.958731
UCE-4492,Mixture,73.76127
UCE-5783,Single,31.847255
UCE-5783,Mixture,154.8681
UCE-1183,Single,123.290565
UCE-1183,Mixture,145.6785
UCE-256,Single,1638.470318
UCE-256,Mixture,815.1127
UCE-1820,Single,500.518569
UCE-1820,Mixture,1070.665
UCE-539,Single,188.893607
UCE-539,Mixture,454.9079
UCE-5676,Single,9.039437
UCE-5676,Mixture,34.29078
UCE-6903,Single,16.306117
UCE-6903,Mixture,66.38734
UCE-5845,Single,24.54229
UCE-5845,Mixture,104.201
UCE-652,Single,298.124234
UCE-652,Mixture,397.779
UCE-4094,Single,276.587914
UCE-4094,Mixture,832.9731
UCE-148,Single,63.991521
UCE-148,Mixture,94.9069
UCE-2897,Single,1178.125886
UCE-2897,Mixture,640.4559
UCE-4150,Single,19.988964
UCE-4150,Mixture,88.7046
UCE-6804,Single,360.023567
UCE-6804,Mixture,640.9238
UCE-7768,Single,1826.905611
UCE-7768,Mixture,1618.816
UCE-2774,Single,444.957367
UCE-2774,Mixture,840.0457
UCE-4863,Single,985.093256
UCE-4863,Mixture,623.4907
UCE-4190,Single,210.720775
UCE-4190,Mixture,789.4147
UCE-1770,Single,192.324235
UCE-1770,Mixture,558.6919
UCE-437,Single,4.87836
UCE-437,Mixture,29.63822
UCE-6613,Single,247.861594
UCE-6613,Mixture,553.4916
UCE-3512,Single,515.756547
UCE-3512,Mixture,520.2432
UCE-3806,Single,21.641399
UCE-3806,Mixture,90.12237
UCE-686,Single,33.609025
UCE-686,Mixture,161.238
UCE-5653,Single,13.550342
UCE-5653,Mixture,33.16116
UCE-6187,Single,490.265872
UCE-6187,Mixture,1017.117
UCE-3188,Single,333.22653
UCE-3188,Mixture,549.8773
UCE-3061,Single,301.576274
UCE-3061,Mixture,365.1574
UCE-4547,Single,125.420474
UCE-4547,Mixture,335.1769
UCE-2076,Single,24.629597
UCE-2076,Mixture,105.1124
UCE-1469,Single,657.04171
UCE-1469,Mixture,668.2689
UCE-1038,Single,619.697048
UCE-1038,Mixture,258.2278
UCE-2423,Single,18.305008
UCE-2423,Mixture,61.92179
UCE-6729,Single,18.512099
UCE-6729,Mixture,66.1974
UCE-5904,Single,68.609657
UCE-5904,Mixture,402.1875
UCE-1131,Single,1245.274301
UCE-1131,Mixture,466.6098
UCE-7872,Single,14.090951
UCE-7872,Mixture,57.75912
UCE-5895,Single,1415.001012
UCE-5895,Mixture,829.6938
UCE-5905,Single,550.254158
UCE-5905,Mixture,596.6747
UCE-3058,Single,201.957019
UCE-3058,Mixture,399.9986
UCE-1463,Single,306.651223
UCE-1463,Mixture,733.091
UCE-6808,Single,65.808372
UCE-6808,Mixture,91.02152
UCE-4823,Single,500.10455
UCE-4823,Mixture,524.4481
UCE-7747,Single,411.125402
UCE-7747,Mixture,1672.21
UCE-5394,Single,722.962827
UCE-5394,Mixture,673.8492
UCE-2175,Single,20.43513
UCE-2175,Mixture,241.1268
UCE-2508,Single,44.733765
UCE-2508,Mixture,224.8738
UCE-6110,Single,255.614666
UCE-6110,Mixture,791.9771
UCE-2785,Single,432.790979
UCE-2785,Mixture,651.5793
UCE-5145,Single,18.72783
UCE-5145,Mixture,93.02775
UCE-6270,Single,394.404329
UCE-6270,Mixture,383.6403
UCE-2355,Single,12.192585
UCE-2355,Mixture,46.98016
UCE-7151,Single,370.558733
UCE-7151,Mixture,559.9725
UCE-2400,Single,744.810209
UCE-2400,Mixture,858.4758
UCE-3815,Single,1480.732847
UCE-3815,Mixture,596.461
UCE-6298,Single,16.780856
UCE-6298,Mixture,74.34221
UCE-2239,Single,805.480805
UCE-2239,Mixture,400.2744
UCE-377,Single,13.3085
UCE-377,Mixture,62.6632
UCE-8033,Single,587.257231
UCE-8033,Mixture,578.1615
UCE-1555,Single,14.100038
UCE-1555,Mixture,53.507
UCE-4515,Single,74.96298
UCE-4515,Mixture,24.60241
UCE-2618,Single,541.81504
UCE-2618,Mixture,646.3131
UCE-546,Single,323.762053
UCE-546,Mixture,492.5608
UCE-547,Single,541.66255
UCE-547,Mixture,205.1961
UCE-7503,Single,524.913786
UCE-7503,Mixture,463.4707
UCE-1029,Single,5.425908
UCE-1029,Mixture,17.18033
UCE-5368,Single,9.0091
UCE-5368,Mixture,27.02009
UCE-4160,Single,311.444614
UCE-4160,Mixture,1610.411
UCE-3853,Single,25.735657
UCE-3853,Mixture,106.2666
UCE-7078,Single,647.887083
UCE-7078,Mixture,533.1302
UCE-4170,Single,84.723607
UCE-4170,Mixture,26.46563
UCE-1478,Single,327.479527
UCE-1478,Mixture,483.795
UCE-147,Single,263.015908
UCE-147,Mixture,317.1667
UCE-7897,Single,16.565747
UCE-7897,Mixture,90.15706
UCE-4463,Single,488.765486
UCE-4463,Mixture,629.3859
UCE-7128,Single,880.927995
UCE-7128,Mixture,986.0934
UCE-6460,Single,22.749369
UCE-6460,Mixture,74.90581
UCE-1101,Single,1195.803522
UCE-1101,Mixture,851.961
UCE-5319,Single,29.553225
UCE-5319,Mixture,106.9099
UCE-5680,Single,23.825756
UCE-5680,Mixture,165.9018
UCE-5361,Single,355.574007
UCE-5361,Mixture,696.1003
UCE-5055,Single,1054.640913
UCE-5055,Mixture,1126.36
UCE-4050,Single,1027.490048
UCE-4050,Mixture,819.2106
UCE-2021,Single,1139.451186
UCE-2021,Mixture,861.8863
UCE-6238,Single,159.549906
UCE-6238,Mixture,266.309
UCE-66,Single,351.231161
UCE-66,Mixture,409.4553
UCE-958,Single,342.6119
UCE-958,Mixture,243.0713
UCE-1658,Single,1347.590845
UCE-1658,Mixture,1230.763
UCE-2719,Single,435.50957
UCE-2719,Mixture,158.4125
UCE-7840,Single,469.920261
UCE-7840,Mixture,714.874
UCE-1447,Single,543.997434
UCE-1447,Mixture,239.3205
UCE-5708,Single,295.289256
UCE-5708,Mixture,591.2302
UCE-7858,Single,496.325926
UCE-7858,Mixture,954.5451
UCE-5239,Single,25.000462
UCE-5239,Mixture,100.5542
UCE-1501,Single,92.788668
UCE-1501,Mixture,339.4617
UCE-5293,Single,13.45122
UCE-5293,Mixture,118.6109
UCE-5,Single,1382.626194
UCE-5,Mixture,674.1643
UCE-5505,Single,251.882404
UCE-5505,Mixture,1289.412
UCE-6875,Single,175.465439
UCE-6875,Mixture,498.2726
UCE-4742,Single,177.39712
UCE-4742,Mixture,744.3572
UCE-1886,Single,844.452561
UCE-1886,Mixture,1188.554
UCE-7888,Single,603.74928
UCE-7888,Mixture,644.1087
UCE-7903,Single,864.731138
UCE-7903,Mixture,841.1284
UCE-2255,Single,31.579825
UCE-2255,Mixture,147.7796
UCE-6465,Single,30.439269
UCE-6465,Mixture,112.3773
UCE-5786,Single,15.028151
UCE-5786,Mixture,109.6303
UCE-7615,Single,194.379051
UCE-7615,Mixture,393.8566
UCE-4027,Single,26.129165
UCE-4027,Mixture,179.6131
UCE-4739,Single,480.680495
UCE-4739,Mixture,438.1966
UCE-3847,Single,24.643968
UCE-3847,Mixture,55.08183
UCE-352,Single,1676.057891
UCE-352,Mixture,1046.598
UCE-7191,Single,12.627064
UCE-7191,Mixture,80.63222
UCE-6517,Single,31.680312
UCE-6517,Mixture,47.87687
UCE-4046,Single,195.727596
UCE-4046,Mixture,211.6995
UCE-2688,Single,15.917313
UCE-2688,Mixture,79.77654
UCE-6337,Single,468.058852
UCE-6337,Mixture,925.6979
UCE-1941,Single,466.378872
UCE-1941,Mixture,427.5297
UCE-1415,Single,558.911649
UCE-1415,Mixture,463.6558
UCE-889,Single,778.736128
UCE-889,Mixture,1882.366
UCE-2475,Single,13.689764
UCE-2475,Mixture,49.52187
UCE-529,Single,18.719355
UCE-529,Mixture,107.3696
UCE-5716,Single,242.320537
UCE-5716,Mixture,218.1575
UCE-1062,Single,862.331833
UCE-1062,Mixture,776.0676
UCE-4234,Single,104.378634
UCE-4234,Mixture,371.168
UCE-4930,Single,14.393147
UCE-4930,Mixture,44.18133
UCE-2576,Single,18.253955
UCE-2576,Mixture,85.52411
UCE-4871,Single,9.427459
UCE-4871,Mixture,61.97508
UCE-5223,Single,16.306414
UCE-5223,Mixture,53.81967
UCE-7037,Single,406.193358
UCE-7037,Mixture,358.5779
UCE-4367,Single,203.127315
UCE-4367,Mixture,833.3923
UCE-7982,Single,289.301071
UCE-7982,Mixture,698.0385
UCE-2275,Single,56.707618
UCE-2275,Mixture,183.1787
UCE-6633,Single,508.116364
UCE-6633,Mixture,404.2755
UCE-7622,Single,691.064815
UCE-7622,Mixture,725.5548
UCE-396,Single,1156.193665
UCE-396,Mixture,937.8449
UCE-6669,Single,24.241496
UCE-6669,Mixture,60.73237
UCE-2396,Single,593.680521
UCE-2396,Mixture,491.2668
UCE-1120,Single,567.574665
UCE-1120,Mixture,273.5817
UCE-5541,Single,138.086201
UCE-5541,Mixture,323.9261
UCE-2118,Single,16.706711
UCE-2118,Mixture,94.04808
UCE-4789,Single,376.622845
UCE-4789,Mixture,752.7432
UCE-2905,Single,5.387547
UCE-2905,Mixture,23.76923
UCE-5709,Single,12.377959
UCE-5709,Mixture,94.73331
UCE-1751,Single,553.20181
UCE-1751,Mixture,302.0424
UCE-4725,Single,351.063516
UCE-4725,Mixture,1760.717
UCE-2958,Single,250.571377
UCE-2958,Mixture,411.2688
UCE-6752,Single,12.835214
UCE-6752,Mixture,40.8124
UCE-3504,Single,10.249723
UCE-3504,Mixture,125.1393
UCE-4995,Single,23.033893
UCE-4995,Mixture,167.4653
UCE-940,Single,785.465572
UCE-940,Mixture,369.4421
UCE-4184,Single,579.293003
UCE-4184,Mixture,1315.519
UCE-3632,Single,25.71575
UCE-3632,Mixture,265.1183
UCE-1350,Single,661.86921
UCE-1350,Mixture,1038.534
UCE-7453,Single,873.981215
UCE-7453,Mixture,1951.651
UCE-985,Single,15.678839
UCE-985,Mixture,143.7749
UCE-6314,Single,680.058107
UCE-6314,Mixture,904.5714
UCE-27,Single,167.05011
UCE-27,Mixture,407.2421
UCE-2438,Single,41.67023
UCE-2438,Mixture,264.3725
UCE-2164,Single,1082.19628
UCE-2164,Mixture,1264.732
UCE-865,Single,430.70672
UCE-865,Mixture,508.6267
UCE-5562,Single,992.415278
UCE-5562,Mixture,426.5875
UCE-7125,Single,284.166695
UCE-7125,Mixture,338.9984
UCE-1313,Single,871.859035
UCE-1313,Mixture,1165.288
UCE-6458,Single,614.955667
UCE-6458,Mixture,618.8564
UCE-3336,Single,28.230817
UCE-3336,Mixture,102.9274
UCE-3932,Single,187.186478
UCE-3932,Mixture,333.1246
UCE-7610,Single,12.195262
UCE-7610,Mixture,40.35086
UCE-5803,Single,296.400912
UCE-5803,Mixture,1716.584
UCE-5772,Single,140.683514
UCE-5772,Mixture,484.5862
UCE-2814,Single,71.03056
UCE-2814,Mixture,412.5064
UCE-1362,Single,113.029919
UCE-1362,Mixture,322.0242
UCE-1719,Single,1536.099883
UCE-1719,Mixture,1348.949
UCE-6601,Single,16.63226
UCE-6601,Mixture,105.6016
UCE-1396,Single,6.572866
UCE-1396,Mixture,18.72508
UCE-1744,Single,438.723105
UCE-1744,Mixture,698.7166
UCE-4933,Single,779.382664
UCE-4933,Mixture,818.1108
UCE-502,Single,189.706223
UCE-502,Mixture,291.2895
UCE-3616,Single,9.476729
UCE-3616,Mixture,69.30948
UCE-3803,Single,538.329531
UCE-3803,Mixture,480.7761
UCE-2971,Single,344.031933
UCE-2971,Mixture,1759.424
UCE-908,Single,18.451846
UCE-908,Mixture,48.62903
UCE-2909,Single,970.776854
UCE-2909,Mixture,810.6667
UCE-2231,Single,12.377587
UCE-2231,Mixture,37.83741
UCE-5025,Single,336.14479
UCE-5025,Mixture,621.6567
UCE-2080,Single,11.656168
UCE-2080,Mixture,61.56183
UCE-1107,Single,640.936904
UCE-1107,Mixture,575.2981
UCE-6592,Single,350.350818
UCE-6592,Mixture,830.1293
UCE-1242,Single,223.064993
UCE-1242,Mixture,219.9494
UCE-2119,Single,613.005695
UCE-2119,Mixture,596.3097
UCE-2448,Single,43.626163
UCE-2448,Mixture,133.8111
UCE-3178,Single,17.520706
UCE-3178,Mixture,118.8735
UCE-2886,Single,59.337546
UCE-2886,Mixture,234.3154
UCE-2252,Single,2528.240384
UCE-2252,Mixture,1301.647
UCE-2283,Single,25.102971
UCE-2283,Mixture,77.99065
UCE-6887,Single,493.829414
UCE-6887,Mixture,1882.682
UCE-517,Single,716.815864
UCE-517,Mixture,787.5863
UCE-7487,Single,562.701381
UCE-7487,Mixture,839.827
UCE-2998,Single,1037.198937
UCE-2998,Mixture,962.2073
UCE-3927,Single,640.433765
UCE-3927,Mixture,324.0736
UCE-1545,Single,88.932563
UCE-1545,Mixture,170.0812
UCE-1703,Single,757.089134
UCE-1703,Mixture,773.4543
UCE-4415,Single,23.183688
UCE-4415,Mixture,89.27818
UCE-6596,Single,17.506151
UCE-6596,Mixture,77.86135
UCE-3199,Single,76.71468
UCE-3199,Mixture,122.6391
UCE-2713,Single,10.748363
UCE-2713,Mixture,25.18394
UCE-144,Single,6.865994
UCE-144,Mixture,18.4276
UCE-2765,Single,9.797359
UCE-2765,Mixture,40.98861
UCE-3958,Single,183.716762
UCE-3958,Mixture,473.1368
UCE-7415,Single,746.530062
UCE-7415,Mixture,765.7168
UCE-7994,Single,816.016479
UCE-7994,Mixture,1028.6
UCE-3696,Single,253.67399
UCE-3696,Mixture,401.3508
UCE-5218,Single,284.240029
UCE-5218,Mixture,544.7343
UCE-2544,Single,17.127449
UCE-2544,Mixture,47.26645
UCE-4301,Single,446.017056
UCE-4301,Mixture,665.4024
UCE-6100,Single,216.606597
UCE-6100,Mixture,2041.059
UCE-4553,Single,13.766497
UCE-4553,Mixture,22.55516
UCE-5297,Single,316.591555
UCE-5297,Mixture,834.0347
UCE-1708,Single,167.54285
UCE-1708,Mixture,147.4447
UCE-4695,Single,185.826728
UCE-4695,Mixture,276.0625
UCE-725,Single,286.479607
UCE-725,Mixture,239.9895
UCE-3850,Single,157.757342
UCE-3850,Mixture,585.6377
UCE-7595,Single,8.636831
UCE-7595,Mixture,28.01896
UCE-700,Single,22.760435
UCE-700,Mixture,131.3616
UCE-7393,Single,4.648929
UCE-7393,Mixture,13.03667
UCE-4147,Single,320.957892
UCE-4147,Mixture,699.9705
UCE-7429,Single,20.937419
UCE-7429,Mixture,199.9052
UCE-7296,Single,274.825512
UCE-7296,Mixture,454.8447
UCE-3032,Single,322.222284
UCE-3032,Mixture,443.7938
UCE-7380,Single,148.302716
UCE-7380,Mixture,1522.124
UCE-3573,Single,30.476078
UCE-3573,Mixture,68.62771
UCE-1500,Single,634.130774
UCE-1500,Mixture,579.7017
UCE-2925,Single,286.973708
UCE-2925,Mixture,629.616
UCE-6171,Single,14.022082
UCE-6171,Mixture,32.78688
UCE-6943,Single,448.758398
UCE-6943,Mixture,485.5512
UCE-2427,Single,68.531638
UCE-2427,Mixture,531.0249
UCE-1497,Single,126.076579
UCE-1497,Mixture,590.9326
UCE-2797,Single,36.958374
UCE-2797,Mixture,419.4304
UCE-5321,Single,1449.947948
UCE-5321,Mixture,1021.149
UCE-5994,Single,394.918619
UCE-5994,Mixture,881.8774
UCE-6210,Single,877.442521
UCE-6210,Mixture,582.6912
UCE-4559,Single,23.297653
UCE-4559,Mixture,57.70835
UCE-3917,Single,380.239154
UCE-3917,Mixture,623.3624
UCE-3440,Single,182.397675
UCE-3440,Mixture,392.264
UCE-2656,Single,514.296414
UCE-2656,Mixture,1114.839
UCE-5559,Single,200.211258
UCE-5559,Mixture,969.3264
UCE-181,Single,593.98801
UCE-181,Mixture,1012.542
UCE-6472,Single,6.033875
UCE-6472,Mixture,38.03658
UCE-6439,Single,425.320798
UCE-6439,Mixture,723.0678
UCE-7396,Single,18.313964
UCE-7396,Mixture,134.1382
UCE-6260,Single,295.111164
UCE-6260,Mixture,236.425
UCE-2755,Single,161.352843
UCE-2755,Mixture,1184.157
UCE-827,Single,228.223787
UCE-827,Mixture,684.1295
UCE-4790,Single,13.92125
UCE-4790,Mixture,222.4894
UCE-5300,Single,17.881097
UCE-5300,Mixture,81.12699
UCE-3116,Single,9.648957
UCE-3116,Mixture,30.41828
UCE-6627,Single,1517.071061
UCE-6627,Mixture,859.3596
UCE-4404,Single,101.666013
UCE-4404,Mixture,480.3423
UCE-1425,Single,1310.791702
UCE-1425,Mixture,705.6699
UCE-7370,Single,360.339921
UCE-7370,Mixture,1131.105
UCE-4882,Single,118.977582
UCE-4882,Mixture,325.8036
UCE-2526,Single,1407.092204
UCE-2526,Mixture,717.9339
UCE-3902,Single,42.971142
UCE-3902,Mixture,38.99261
UCE-4646,Single,457.732217
UCE-4646,Mixture,713.9211
UCE-913,Single,643.77585
UCE-913,Mixture,825.168
UCE-253,Single,1108.986944
UCE-253,Mixture,1246.912
UCE-7739,Single,2670.089318
UCE-7739,Mixture,1761.45
UCE-7559,Single,17.783077
UCE-7559,Mixture,74.88182
UCE-5901,Single,309.555792
UCE-5901,Mixture,311.5543
UCE-1877,Single,398.969389
UCE-1877,Mixture,503.7459
UCE-4155,Single,292.02435
UCE-4155,Mixture,414.2892
UCE-8011,Single,695.140752
UCE-8011,Mixture,749.4549
UCE-8037,Single,1139.887886
UCE-8037,Mixture,1059.49
UCE-4286,Single,126.331836
UCE-4286,Mixture,400.7972
UCE-6346,Single,24.000777
UCE-6346,Mixture,86.98975
UCE-3493,Single,1401.458286
UCE-3493,Mixture,2798.945
UCE-5255,Single,29.28983
UCE-5255,Mixture,117.7011
UCE-7950,Single,27.760306
UCE-7950,Mixture,141.9552
UCE-5051,Single,31.291756
UCE-5051,Mixture,131.2951
UCE-4095,Single,372.267907
UCE-4095,Mixture,487.7852
UCE-7398,Single,935.92336
UCE-7398,Mixture,730.1153
