Locus_name,Model,Run_time
UCE-1600,Single,24.764593
UCE-1600,Mixture,40.17175
UCE-2125,Single,17.276413
UCE-2125,Mixture,21.72034
UCE-6424,Single,103.186257
UCE-6424,Mixture,39.51706
UCE-3131,Single,8.863382
UCE-3131,Mixture,107.8098
UCE-1641,Single,103.065241
UCE-1641,Mixture,14.77412
UCE-3234,Single,117.658198
UCE-3234,Mixture,183.0383
UCE-5980,Single,29.977876
UCE-5980,Mixture,70.56492
UCE-7269,Single,16.9972
UCE-7269,Mixture,26.53579
UCE-381,Single,19.481737
UCE-381,Mixture,56.88112
UCE-7653,Single,9.31053
UCE-7653,Mixture,18.82849
UCE-6371,Single,15.568637
UCE-6371,Mixture,18.78401
UCE-6923,Single,44.879718
UCE-6923,Mixture,50.9502
UCE-6987,Single,198.036977
UCE-6987,Mixture,504.7779
UCE-8026,Single,130.522984
UCE-8026,Mixture,31.21523
UCE-7313,Single,14.798186
UCE-7313,Mixture,104.5354
UCE-4354,Single,126.056984
UCE-4354,Mixture,101.0847
UCE-3166,Single,5.418691
UCE-3166,Mixture,28.90835
UCE-2472,Single,17.38279
UCE-2472,Mixture,26.31885
UCE-527,Single,202.126363
UCE-527,Mixture,33.92478
UCE-3039,Single,5.367068
UCE-3039,Mixture,13.45519
UCE-7789,Single,116.529404
UCE-7789,Mixture,15.74116
UCE-2941,Single,360.83902
UCE-2941,Mixture,526.4291
UCE-6076,Single,20.349222
UCE-6076,Mixture,34.6836
UCE-7999,Single,66.997612
UCE-7999,Mixture,64.71943
UCE-2409,Single,14.469845
UCE-2409,Mixture,101.2365
UCE-5008,Single,7.100231
UCE-5008,Mixture,15.26699
UCE-6367,Single,30.704537
UCE-6367,Mixture,42.52567
UCE-2620,Single,20.12217
UCE-2620,Mixture,30.57066
UCE-4770,Single,129.010725
UCE-4770,Mixture,31.56239
UCE-1127,Single,38.436039
UCE-1127,Mixture,79.27214
UCE-5024,Single,69.128821
UCE-5024,Mixture,102.203
UCE-6843,Single,15.877991
UCE-6843,Mixture,60.35065
UCE-5240,Single,142.089089
UCE-5240,Mixture,223.7128
UCE-2710,Single,4.809109
UCE-2710,Mixture,17.14109
UCE-6206,Single,8.38275
UCE-6206,Mixture,47.4079
UCE-1492,Single,216.560221
UCE-1492,Mixture,189.412
UCE-7122,Single,244.678831
UCE-7122,Mixture,75.84933
UCE-7841,Single,33.59183
UCE-7841,Mixture,26.32211
UCE-1747,Single,457.416528
UCE-1747,Mixture,237.5198
UCE-1598,Single,34.318258
UCE-1598,Mixture,58.88138
UCE-4757,Single,19.709946
UCE-4757,Mixture,28.74391
UCE-4013,Single,32.930272
UCE-4013,Mixture,67.1746
UCE-6975,Single,18.672883
UCE-6975,Mixture,166.7033
UCE-8005,Single,33.136926
UCE-8005,Mixture,56.19572
UCE-4187,Single,39.025601
UCE-4187,Mixture,87.1191
UCE-7843,Single,39.477632
UCE-7843,Mixture,40.56135
UCE-645,Single,194.475056
UCE-645,Mixture,128.3661
UCE-3856,Single,33.885899
UCE-3856,Mixture,78.44791
UCE-3430,Single,32.010005
UCE-3430,Mixture,85.90908
UCE-1155,Single,52.123022
UCE-1155,Mixture,42.71851
UCE-1759,Single,20.99137
UCE-1759,Mixture,42.36902
UCE-7511,Single,47.736637
UCE-7511,Mixture,11.99072
UCE-4377,Single,34.147467
UCE-4377,Mixture,77.94054
UCE-3331,Single,239.231867
UCE-3331,Mixture,106.7178
UCE-991,Single,117.607929
UCE-991,Mixture,110.0216
UCE-1753,Single,37.116128
UCE-1753,Mixture,41.45023
UCE-6249,Single,13.973878
UCE-6249,Mixture,11.47906
UCE-1781,Single,114.003807
UCE-1781,Mixture,136.3298
UCE-2784,Single,7.67295
UCE-2784,Mixture,16.46053
UCE-299,Single,234.061874
UCE-299,Mixture,349.27
UCE-2773,Single,6.452822
UCE-2773,Mixture,67.44876
UCE-3981,Single,145.304752
UCE-3981,Mixture,21.25968
UCE-5141,Single,50.023606
UCE-5141,Mixture,68.01596
UCE-412,Single,27.449855
UCE-412,Mixture,60.72228
UCE-4215,Single,41.651891
UCE-4215,Mixture,164.8572
UCE-2183,Single,23.315988
UCE-2183,Mixture,50.3403
UCE-3723,Single,149.347721
UCE-3723,Mixture,434.7015
UCE-5991,Single,40.970607
UCE-5991,Mixture,42.67969
UCE-819,Single,191.893643
UCE-819,Mixture,112.8686
UCE-4660,Single,7.787572
UCE-4660,Mixture,29.19905
UCE-8031,Single,17.013222
UCE-8031,Mixture,357.6074
UCE-4569,Single,7.7963
UCE-4569,Mixture,63.84654
UCE-5334,Single,50.68568
UCE-5334,Mixture,87.67295
UCE-753,Single,64.097118
UCE-753,Mixture,94.33044
UCE-4819,Single,272.918307
UCE-4819,Mixture,613.8282
UCE-308,Single,145.373183
UCE-308,Mixture,490.8188
UCE-6240,Single,45.408398
UCE-6240,Mixture,61.50882
UCE-2308,Single,13.205797
UCE-2308,Mixture,10.97859
UCE-5108,Single,15.214557
UCE-5108,Mixture,65.36059
UCE-6163,Single,254.275618
UCE-6163,Mixture,205.1898
UCE-7074,Single,34.400494
UCE-7074,Mixture,111.4867
UCE-1458,Single,95.001436
UCE-1458,Mixture,52.9982
UCE-3211,Single,12.564859
UCE-3211,Mixture,54.6955
UCE-7676,Single,48.04656
UCE-7676,Mixture,55.96698
UCE-6981,Single,182.47321
UCE-6981,Mixture,71.24132
UCE-6797,Single,24.645533
UCE-6797,Mixture,98.3025
UCE-1601,Single,37.40843
UCE-1601,Mixture,53.03348
UCE-518,Single,29.364493
UCE-518,Mixture,39.31163
UCE-3170,Single,15.642871
UCE-3170,Mixture,113.5881
UCE-5645,Single,30.95388
UCE-5645,Mixture,15.15745
UCE-5109,Single,10.403358
UCE-5109,Mixture,59.80105
UCE-3542,Single,165.660024
UCE-3542,Mixture,43.05974
UCE-3277,Single,74.013782
UCE-3277,Mixture,12.0716
UCE-6274,Single,16.217162
UCE-6274,Mixture,23.96734
UCE-6756,Single,378.738416
UCE-6756,Mixture,886.1985
UCE-2561,Single,21.140726
UCE-2561,Mixture,35.60167
UCE-185,Single,9.45476
UCE-185,Mixture,42.23021
UCE-551,Single,214.087167
UCE-551,Mixture,82.07616
UCE-5713,Single,32.379676
UCE-5713,Mixture,137.1421
UCE-2005,Single,95.649645
UCE-2005,Mixture,110.709
UCE-2041,Single,26.453782
UCE-2041,Mixture,26.95226
UCE-3581,Single,12.225386
UCE-3581,Mixture,69.1617
UCE-3607,Single,79.227132
UCE-3607,Mixture,62.47089
UCE-5887,Single,12.42614
UCE-5887,Mixture,93.28639
UCE-7004,Single,36.423976
UCE-7004,Mixture,128.7768
UCE-3412,Single,65.592419
UCE-3412,Mixture,399.7117
UCE-75,Single,22.610299
UCE-75,Mixture,20.73012
UCE-6984,Single,17.894099
UCE-6984,Mixture,95.44633
UCE-5597,Single,142.138817
UCE-5597,Mixture,141.1298
UCE-180,Single,8.152082
UCE-180,Mixture,15.75751
UCE-2245,Single,15.912976
UCE-2245,Mixture,35.94479
UCE-1010,Single,48.46506
UCE-1010,Mixture,103.1866
UCE-411,Single,330.115071
UCE-411,Mixture,122.759
UCE-2194,Single,22.002969
UCE-2194,Mixture,22.65236
UCE-4207,Single,747.212757
UCE-4207,Mixture,505.1116
UCE-4442,Single,19.821435
UCE-4442,Mixture,93.34037
UCE-2521,Single,145.010451
UCE-2521,Mixture,41.44342
UCE-2366,Single,5.339911
UCE-2366,Mixture,15.71159
UCE-3797,Single,39.438313
UCE-3797,Mixture,49.06509
UCE-1083,Single,3.092623
UCE-1083,Mixture,18.96519
UCE-828,Single,401.228309
UCE-828,Mixture,157.2365
UCE-7350,Single,4.383441
UCE-7350,Mixture,16.0731
UCE-6237,Single,35.560808
UCE-6237,Mixture,50.83884
UCE-1677,Single,290.700238
UCE-1677,Mixture,795.7642
UCE-1309,Single,105.57706
UCE-1309,Mixture,188.5081
UCE-4431,Single,5.610703
UCE-4431,Mixture,16.44644
UCE-4989,Single,36.957397
UCE-4989,Mixture,40.42225
UCE-8041,Single,14.66881
UCE-8041,Mixture,77.29272
UCE-3503,Single,16.789454
UCE-3503,Mixture,40.75646
UCE-7906,Single,183.227978
UCE-7906,Mixture,131.5333
UCE-483,Single,54.648439
UCE-483,Mixture,54.88998
UCE-2033,Single,133.583902
UCE-2033,Mixture,200.8446
UCE-1434,Single,159.35149
UCE-1434,Mixture,325.1006
UCE-4632,Single,235.495877
UCE-4632,Mixture,139.9945
UCE-6906,Single,60.540313
UCE-6906,Mixture,148.9132
UCE-2155,Single,33.291183
UCE-2155,Mixture,34.5886
UCE-54,Single,16.607469
UCE-54,Mixture,49.00899
UCE-1879,Single,125.933622
UCE-1879,Mixture,474.649
UCE-3936,Single,25.754521
UCE-3936,Mixture,45.12058
UCE-6608,Single,67.149134
UCE-6608,Mixture,79.66711
UCE-1123,Single,3.361172
UCE-1123,Mixture,16.59375
UCE-4960,Single,114.294158
UCE-4960,Mixture,21.62312
UCE-7386,Single,8.084534
UCE-7386,Mixture,68.48289
UCE-6018,Single,8.547021
UCE-6018,Mixture,37.52029
UCE-6881,Single,100.065091
UCE-6881,Mixture,91.39344
UCE-2698,Single,39.377452
UCE-2698,Mixture,68.31484
UCE-6527,Single,482.166195
UCE-6527,Mixture,631.9771
UCE-2506,Single,17.202842
UCE-2506,Mixture,23.2431
UCE-1702,Single,33.35933
UCE-1702,Mixture,39.74224
UCE-7708,Single,166.12139
UCE-7708,Mixture,102.5922
UCE-7504,Single,69.272715
UCE-7504,Mixture,76.62569
UCE-5851,Single,8.182328
UCE-5851,Mixture,104.2995
UCE-294,Single,258.55559
UCE-294,Mixture,276.0395
UCE-5934,Single,13.344015
UCE-5934,Mixture,144.4099
UCE-4492,Single,12.555023
UCE-4492,Mixture,81.95096
UCE-5783,Single,16.306938
UCE-5783,Mixture,102.4062
UCE-1183,Single,6.69281
UCE-1183,Mixture,15.08593
UCE-256,Single,600.727462
UCE-256,Mixture,576.4242
UCE-1820,Single,29.490196
UCE-1820,Mixture,45.07945
UCE-539,Single,196.282706
UCE-539,Mixture,633.0989
UCE-5676,Single,8.996731
UCE-5676,Mixture,38.23878
UCE-6903,Single,9.402207
UCE-6903,Mixture,31.94736
UCE-5845,Single,11.289724
UCE-5845,Mixture,68.2205
UCE-652,Single,59.7015
UCE-652,Mixture,5.962547
UCE-4094,Single,223.274892
UCE-4094,Mixture,88.36464
UCE-148,Single,48.169505
UCE-148,Mixture,233.6463
UCE-2897,Single,25.638647
UCE-2897,Mixture,20.87882
UCE-4150,Single,20.576548
UCE-4150,Mixture,126.2168
UCE-6804,Single,45.193127
UCE-6804,Mixture,45.64127
UCE-7768,Single,17.916187
UCE-7768,Mixture,47.65005
UCE-2774,Single,21.225415
UCE-2774,Mixture,28.49996
UCE-4863,Single,59.925428
UCE-4863,Mixture,141.8516
UCE-4190,Single,27.531551
UCE-4190,Mixture,55.68249
UCE-1770,Single,95.38795
UCE-1770,Mixture,98.54876
UCE-437,Single,5.283617
UCE-437,Mixture,29.90303
UCE-6613,Single,50.442157
UCE-6613,Mixture,49.8241
UCE-3512,Single,150.852826
UCE-3512,Mixture,136.2791
UCE-3806,Single,16.279551
UCE-3806,Mixture,47.42573
UCE-686,Single,20.196339
UCE-686,Mixture,192.0028
UCE-5653,Single,11.179414
UCE-5653,Mixture,55.28674
UCE-6187,Single,94.607665
UCE-6187,Mixture,112.1268
UCE-3188,Single,39.3419
UCE-3188,Mixture,113.6052
UCE-3061,Single,30.743054
UCE-3061,Mixture,101.6738
UCE-4547,Single,12.478684
UCE-4547,Mixture,28.69359
UCE-2076,Single,7.539014
UCE-2076,Mixture,32.83857
UCE-1469,Single,18.010574
UCE-1469,Mixture,49.37208
UCE-1038,Single,174.430902
UCE-1038,Mixture,148.0717
UCE-2423,Single,6.306436
UCE-2423,Mixture,47.3993
UCE-6729,Single,13.960249
UCE-6729,Mixture,66.14071
UCE-5904,Single,36.692043
UCE-5904,Mixture,80.23421
UCE-1131,Single,233.893291
UCE-1131,Mixture,155.9928
UCE-7872,Single,9.235443
UCE-7872,Mixture,36.58587
UCE-5895,Single,161.556177
UCE-5895,Mixture,32.28824
UCE-5905,Single,27.805144
UCE-5905,Mixture,94.06749
UCE-3058,Single,14.359294
UCE-3058,Mixture,51.62933
UCE-1463,Single,146.591551
UCE-1463,Mixture,74.78422
UCE-6808,Single,30.780577
UCE-6808,Mixture,179.593
UCE-4823,Single,142.764088
UCE-4823,Mixture,316.3763
UCE-7747,Single,20.203798
UCE-7747,Mixture,51.62655
UCE-5394,Single,12.675248
UCE-5394,Mixture,26.85626
UCE-2175,Single,5.974069
UCE-2175,Mixture,41.92851
UCE-2508,Single,9.689212
UCE-2508,Mixture,79.18354
UCE-6110,Single,49.094877
UCE-6110,Mixture,84.11587
UCE-2785,Single,25.798549
UCE-2785,Mixture,53.61417
UCE-5145,Single,14.913577
UCE-5145,Mixture,68.11832
UCE-6270,Single,47.996427
UCE-6270,Mixture,87.58209
UCE-2355,Single,3.799751
UCE-2355,Mixture,20.6324
UCE-7151,Single,77.878913
UCE-7151,Mixture,152.9501
UCE-2400,Single,84.848197
UCE-2400,Mixture,63.17048
UCE-3815,Single,71.052764
UCE-3815,Mixture,38.80349
UCE-6298,Single,10.635337
UCE-6298,Mixture,67.65436
UCE-2239,Single,6.543677
UCE-2239,Mixture,12.74606
UCE-377,Single,11.315136
UCE-377,Mixture,52.41728
UCE-8033,Single,13.152945
UCE-8033,Mixture,28.32744
UCE-1555,Single,4.083549
UCE-1555,Mixture,10.2325
UCE-4515,Single,38.670926
UCE-4515,Mixture,77.89278
UCE-2618,Single,9.196196
UCE-2618,Mixture,19.52904
UCE-546,Single,38.513811
UCE-546,Mixture,58.04519
UCE-547,Single,197.993378
UCE-547,Mixture,60.08288
UCE-7503,Single,30.371279
UCE-7503,Mixture,30.51804
UCE-1029,Single,3.721503
UCE-1029,Mixture,12.34947
UCE-5368,Single,6.671106
UCE-5368,Mixture,17.45542
UCE-4160,Single,55.337176
UCE-4160,Mixture,176.4891
UCE-3853,Single,19.981789
UCE-3853,Mixture,73.8191
UCE-7078,Single,117.675423
UCE-7078,Mixture,23.85138
UCE-4170,Single,64.980546
UCE-4170,Mixture,34.20263
UCE-1478,Single,169.011396
UCE-1478,Mixture,140.4898
UCE-147,Single,55.015859
UCE-147,Mixture,27.22653
UCE-7897,Single,11.366971
UCE-7897,Mixture,59.29076
UCE-4463,Single,76.810501
UCE-4463,Mixture,98.40396
UCE-7128,Single,120.510876
UCE-7128,Mixture,63.89539
UCE-6460,Single,15.631095
UCE-6460,Mixture,48.03737
UCE-1101,Single,203.835722
UCE-1101,Mixture,82.02123
UCE-5319,Single,14.523019
UCE-5319,Mixture,74.55825
UCE-5680,Single,13.916845
UCE-5680,Mixture,155.8106
UCE-5361,Single,44.693589
UCE-5361,Mixture,89.43437
UCE-5055,Single,214.436356
UCE-5055,Mixture,389.1272
UCE-4050,Single,39.937218
UCE-4050,Mixture,56.92847
UCE-2021,Single,127.675197
UCE-2021,Mixture,74.30382
UCE-6238,Single,14.788288
UCE-6238,Mixture,35.46915
UCE-66,Single,29.336758
UCE-66,Mixture,41.1636
UCE-958,Single,485.982095
UCE-958,Mixture,225.5138
UCE-1658,Single,658.675108
UCE-1658,Mixture,323.042
UCE-2719,Single,68.801013
UCE-2719,Mixture,18.33839
UCE-7840,Single,49.607078
UCE-7840,Mixture,61.9502
UCE-1447,Single,34.222133
UCE-1447,Mixture,35.21034
UCE-5708,Single,77.05387
UCE-5708,Mixture,61.23254
UCE-7858,Single,30.788015
UCE-7858,Mixture,79.55144
UCE-5239,Single,21.62234
UCE-5239,Mixture,88.05975
UCE-1501,Single,20.188964
UCE-1501,Mixture,44.59932
UCE-5293,Single,8.747782
UCE-5293,Mixture,113.9397
UCE-5,Single,361.615154
UCE-5,Mixture,645.6997
UCE-5505,Single,39.36453
UCE-5505,Mixture,97.94619
UCE-6875,Single,42.583783
UCE-6875,Mixture,138.8546
UCE-4742,Single,49.957976
UCE-4742,Mixture,67.29265
UCE-1886,Single,43.148745
UCE-1886,Mixture,63.02916
UCE-7888,Single,62.413365
UCE-7888,Mixture,118.1619
UCE-7903,Single,81.056834
UCE-7903,Mixture,261.4745
UCE-2255,Single,12.666576
UCE-2255,Mixture,58.38534
UCE-6465,Single,11.732168
UCE-6465,Mixture,50.92937
UCE-5786,Single,9.248361
UCE-5786,Mixture,57.9243
UCE-7615,Single,48.450335
UCE-7615,Mixture,135.3949
UCE-4027,Single,11.593938
UCE-4027,Mixture,116.3334
UCE-4739,Single,39.396559
UCE-4739,Mixture,80.78696
UCE-3847,Single,26.729851
UCE-3847,Mixture,67.71929
UCE-352,Single,138.921982
UCE-352,Mixture,355.5447
UCE-7191,Single,6.979798
UCE-7191,Mixture,50.18958
UCE-6517,Single,37.961786
UCE-6517,Mixture,32.07419
UCE-4046,Single,38.706966
UCE-4046,Mixture,56.72253
UCE-2688,Single,6.468485
UCE-2688,Mixture,29.78763
UCE-6337,Single,34.749499
UCE-6337,Mixture,44.86549
UCE-1941,Single,39.062673
UCE-1941,Mixture,67.26544
UCE-1415,Single,93.346889
UCE-1415,Mixture,23.72875
UCE-889,Single,203.679873
UCE-889,Mixture,281.3459
UCE-2475,Single,4.752736
UCE-2475,Mixture,17.58003
UCE-529,Single,16.242303
UCE-529,Mixture,102.4086
UCE-5716,Single,25.694463
UCE-5716,Mixture,177.6953
UCE-1062,Single,21.736068
UCE-1062,Mixture,37.04739
UCE-4234,Single,73.80169
UCE-4234,Mixture,187.1847
UCE-4930,Single,13.6458
UCE-4930,Mixture,31.21219
UCE-2576,Single,5.113735
UCE-2576,Mixture,31.2464
UCE-4871,Single,13.062167
UCE-4871,Mixture,47.74167
UCE-5223,Single,8.249038
UCE-5223,Mixture,32.67217
UCE-7037,Single,64.057025
UCE-7037,Mixture,88.60843
UCE-4367,Single,42.231425
UCE-4367,Mixture,33.98244
UCE-7982,Single,35.714262
UCE-7982,Mixture,44.06668
UCE-2275,Single,9.525947
UCE-2275,Mixture,31.00272
UCE-6633,Single,86.553621
UCE-6633,Mixture,65.05502
UCE-7622,Single,166.173565
UCE-7622,Mixture,228.9783
UCE-396,Single,320.532076
UCE-396,Mixture,694.0276
UCE-6669,Single,13.767466
UCE-6669,Mixture,31.35032
UCE-2396,Single,23.142218
UCE-2396,Mixture,29.24855
UCE-1120,Single,50.350399
UCE-1120,Mixture,10.86724
UCE-5541,Single,57.100794
UCE-5541,Mixture,105.4312
UCE-2118,Single,6.263877
UCE-2118,Mixture,18.50119
UCE-4789,Single,21.10754
UCE-4789,Mixture,83.26858
UCE-2905,Single,4.082634
UCE-2905,Mixture,18.33393
UCE-5709,Single,10.913046
UCE-5709,Mixture,81.05696
UCE-1751,Single,9.247513
UCE-1751,Mixture,19.01472
UCE-4725,Single,26.550501
UCE-4725,Mixture,65.48294
UCE-2958,Single,47.913202
UCE-2958,Mixture,108.3727
UCE-6752,Single,6.321004
UCE-6752,Mixture,28.13968
UCE-3504,Single,8.538349
UCE-3504,Mixture,67.18701
UCE-4995,Single,23.546911
UCE-4995,Mixture,165.9075
UCE-940,Single,24.814186
UCE-940,Mixture,30.16971
UCE-4184,Single,378.456504
UCE-4184,Mixture,3650.213
UCE-3632,Single,18.765348
UCE-3632,Mixture,110.4198
UCE-1350,Single,66.423888
UCE-1350,Mixture,10.26156
UCE-7453,Single,13.512397
UCE-7453,Mixture,19.72409
UCE-985,Single,12.748853
UCE-985,Mixture,102.6528
UCE-6314,Single,69.358919
UCE-6314,Mixture,59.45986
UCE-27,Single,61.607672
UCE-27,Mixture,42.35244
UCE-2438,Single,7.334202
UCE-2438,Mixture,24.12964
UCE-2164,Single,687.908846
UCE-2164,Mixture,511.7407
UCE-865,Single,32.879194
UCE-865,Mixture,35.61282
UCE-5562,Single,319.446236
UCE-5562,Mixture,70.30104
UCE-7125,Single,66.688143
UCE-7125,Mixture,6.844178
UCE-1313,Single,461.952052
UCE-1313,Mixture,253.8187
UCE-6458,Single,59.640572
UCE-6458,Mixture,24.55383
UCE-3336,Single,13.966753
UCE-3336,Mixture,110.8161
UCE-3932,Single,43.808373
UCE-3932,Mixture,51.68624
UCE-7610,Single,5.602277
UCE-7610,Mixture,21.63392
UCE-5803,Single,22.20314
UCE-5803,Mixture,29.23434
UCE-5772,Single,11.893559
UCE-5772,Mixture,21.21143
UCE-2814,Single,15.512255
UCE-2814,Mixture,24.56968
UCE-1362,Single,55.511657
UCE-1362,Mixture,36.01922
UCE-1719,Single,90.651102
UCE-1719,Mixture,108.7865
UCE-6601,Single,18.74864
UCE-6601,Mixture,102.2016
UCE-1396,Single,5.331772
UCE-1396,Mixture,16.83766
UCE-1744,Single,23.17312
UCE-1744,Mixture,32.85782
UCE-4933,Single,139.26498
UCE-4933,Mixture,91.30942
UCE-502,Single,268.664077
UCE-502,Mixture,284.7187
UCE-3616,Single,9.180309
UCE-3616,Mixture,50.56613
UCE-3803,Single,32.379157
UCE-3803,Mixture,44.0442
UCE-2971,Single,18.168855
UCE-2971,Mixture,42.27313
UCE-908,Single,11.588037
UCE-908,Mixture,32.83948
UCE-2909,Single,62.874618
UCE-2909,Mixture,69.77063
UCE-2231,Single,3.745404
UCE-2231,Mixture,13.33478
UCE-5025,Single,106.567351
UCE-5025,Mixture,61.45649
UCE-2080,Single,4.804024
UCE-2080,Mixture,14.94559
UCE-1107,Single,564.304325
UCE-1107,Mixture,744.3895
UCE-6592,Single,21.181602
UCE-6592,Mixture,36.53414
UCE-1242,Single,190.691272
UCE-1242,Mixture,256.157
UCE-2119,Single,200.578691
UCE-2119,Mixture,344.6588
UCE-2448,Single,7.870044
UCE-2448,Mixture,28.1126
UCE-3178,Single,7.598957
UCE-3178,Mixture,29.4794
UCE-2886,Single,9.442752
UCE-2886,Mixture,17.07298
UCE-2252,Single,138.904823
UCE-2252,Mixture,87.84519
UCE-2283,Single,9.058776
UCE-2283,Mixture,28.15086
UCE-6887,Single,38.798411
UCE-6887,Mixture,41.95103
UCE-517,Single,56.447676
UCE-517,Mixture,20.39692
UCE-7487,Single,67.670875
UCE-7487,Mixture,101.2994
UCE-2998,Single,28.677195
UCE-2998,Mixture,92.46235
UCE-3927,Single,15.777361
UCE-3927,Mixture,26.03599
UCE-1545,Single,52.045686
UCE-1545,Mixture,66.55837
UCE-1703,Single,42.452253
UCE-1703,Mixture,77.68047
UCE-4415,Single,12.336106
UCE-4415,Mixture,36.92362
UCE-6596,Single,14.343779
UCE-6596,Mixture,40.50604
UCE-3199,Single,8.031858
UCE-3199,Mixture,21.28791
UCE-2713,Single,6.024823
UCE-2713,Mixture,19.72297
UCE-144,Single,6.154147
UCE-144,Mixture,15.93488
UCE-2765,Single,7.259764
UCE-2765,Mixture,28.62594
UCE-3958,Single,212.099426
UCE-3958,Mixture,80.59117
UCE-7415,Single,23.274245
UCE-7415,Mixture,27.74424
UCE-7994,Single,552.973752
UCE-7994,Mixture,712.0261
UCE-3696,Single,65.365739
UCE-3696,Mixture,90.02468
UCE-5218,Single,76.562978
UCE-5218,Mixture,89.03429
UCE-2544,Single,4.531318
UCE-2544,Mixture,16.3931
UCE-4301,Single,104.140605
UCE-4301,Mixture,85.06998
UCE-6100,Single,75.364965
UCE-6100,Mixture,170.0569
UCE-4553,Single,12.77432
UCE-4553,Mixture,37.94519
UCE-5297,Single,53.574691
UCE-5297,Mixture,90.46378
UCE-1708,Single,11.604322
UCE-1708,Mixture,14.08888
UCE-4695,Single,94.536303
UCE-4695,Mixture,28.37187
UCE-725,Single,73.365591
UCE-725,Mixture,187.1925
UCE-3850,Single,83.383483
UCE-3850,Mixture,78.49276
UCE-7595,Single,7.050968
UCE-7595,Mixture,21.52217
UCE-700,Single,9.699924
UCE-700,Mixture,41.92133
UCE-7393,Single,6.516743
UCE-7393,Mixture,13.71636
UCE-4147,Single,29.042124
UCE-4147,Mixture,42.3616
UCE-7429,Single,9.437741
UCE-7429,Mixture,44.12563
UCE-7296,Single,58.813635
UCE-7296,Mixture,24.17864
UCE-3032,Single,18.264522
UCE-3032,Mixture,35.4354
UCE-7380,Single,148.079346
UCE-7380,Mixture,392.7221
UCE-3573,Single,26.470841
UCE-3573,Mixture,61.7189
UCE-1500,Single,74.39384
UCE-1500,Mixture,61.91331
UCE-2925,Single,15.286595
UCE-2925,Mixture,31.68746
UCE-6171,Single,6.539706
UCE-6171,Mixture,23.67682
UCE-6943,Single,44.891818
UCE-6943,Mixture,65.8863
UCE-2427,Single,7.99699
UCE-2427,Mixture,43.9847
UCE-1497,Single,20.388236
UCE-1497,Mixture,53.74176
UCE-2797,Single,16.196667
UCE-2797,Mixture,183.9928
UCE-5321,Single,50.371948
UCE-5321,Mixture,50.43907
UCE-5994,Single,122.242541
UCE-5994,Mixture,135.6151
UCE-6210,Single,843.732495
UCE-6210,Mixture,861.8812
UCE-4559,Single,48.190454
UCE-4559,Mixture,69.59926
UCE-3917,Single,87.997685
UCE-3917,Mixture,278.7452
UCE-3440,Single,40.381926
UCE-3440,Mixture,57.74702
UCE-2656,Single,166.597152
UCE-2656,Mixture,87.52498
UCE-5559,Single,116.04671
UCE-5559,Mixture,110.0262
UCE-181,Single,123.76395
UCE-181,Mixture,42.54024
UCE-6472,Single,5.574654
UCE-6472,Mixture,41.36746
UCE-6439,Single,37.188989
UCE-6439,Mixture,152.2114
UCE-7396,Single,12.273787
UCE-7396,Mixture,67.53599
UCE-6260,Single,21.665844
UCE-6260,Mixture,89.19283
UCE-2755,Single,60.945538
UCE-2755,Mixture,79.2843
UCE-827,Single,66.193881
UCE-827,Mixture,315.5556
UCE-4790,Single,14.546587
UCE-4790,Mixture,102.8256
UCE-5300,Single,12.693943
UCE-5300,Mixture,64.5602
UCE-3116,Single,5.168249
UCE-3116,Mixture,15.35603
UCE-6627,Single,70.211563
UCE-6627,Mixture,36.48746
UCE-4404,Single,17.58135
UCE-4404,Mixture,55.95799
UCE-1425,Single,257.771673
UCE-1425,Mixture,145.7169
UCE-7370,Single,33.638103
UCE-7370,Mixture,63.02995
UCE-4882,Single,12.109011
UCE-4882,Mixture,22.58285
UCE-2526,Single,28.721359
UCE-2526,Mixture,51.50029
UCE-3902,Single,31.068228
UCE-3902,Mixture,34.88378
UCE-4646,Single,17.17838
UCE-4646,Mixture,29.60646
UCE-913,Single,20.944945
UCE-913,Mixture,72.86068
UCE-253,Single,69.391883
UCE-253,Mixture,27.73354
UCE-7739,Single,342.514269
UCE-7739,Mixture,85.68657
UCE-7559,Single,21.129643
UCE-7559,Mixture,88.34532
UCE-5901,Single,28.543845
UCE-5901,Mixture,75.1145
UCE-1877,Single,25.526084
UCE-1877,Mixture,104.8422
UCE-4155,Single,132.616259
UCE-4155,Mixture,199.4728
UCE-8011,Single,78.692673
UCE-8011,Mixture,82.35357
UCE-8037,Single,350.284478
UCE-8037,Mixture,306.8258
UCE-4286,Single,38.177878
UCE-4286,Mixture,71.91577
UCE-6346,Single,15.149283
UCE-6346,Mixture,81.66305
UCE-3493,Single,219.696797
UCE-3493,Mixture,117.4085
UCE-5255,Single,12.177138
UCE-5255,Mixture,31.46788
UCE-7950,Single,15.885764
UCE-7950,Mixture,83.74992
UCE-5051,Single,15.383695
UCE-5051,Mixture,45.40945
UCE-4095,Single,17.603045
UCE-4095,Mixture,52.25331
UCE-7398,Single,51.720233
UCE-7398,Mixture,123.7959
UCE-7205,Single,29.119227
UCE-7205,Mixture,123.2502
UCE-7869,Single,226.321931
UCE-7869,Mixture,916.9088
UCE-2169,Single,8.667397
UCE-2169,Mixture,121.2246
UCE-1276,Single,178.805767
UCE-1276,Mixture,49.20112
UCE-5601,Single,703.443481
UCE-5601,Mixture,683.8632
UCE-3990,Single,31.261106
